ID de la compétence parente;ID;Nom abrégé;Description;Format de description;Valeurs du barème;configuration du barème;Type de règle de compétence (optionnelle);Règle d'objectif (optionnelle);Règle de paramétrage (optionnelle);IDs des compétences croisées associées;ID d'exportation (optionnel);Est un référentiel;Taxonomie
3.5.4.0.0.0;3.5.4.3.0.0;4.3 L’appartenance à l’Union Européenne influence-t-elle la conduite de la politique économique des pays membres ? ;<h5>Sens et portée de l’étude</h5><p>La construction européenne est un processus graduel autour d’un projet aux dimensions politique, économique et sociale.  L’Union Européenne est devenue une puissance économique de premier plan et une zone d’intégration régionale, en suivant un processus d’élargissement et d’approfondissement, qui a conduit à redéfinir la répartition des compétences en matière de politique économique.  </p><p><h5>Savoirs associés</h5></p><p>* Principales phases d’élargissement et </p>;1;;;;;;;;;
3.5.4.3.0.0;3.5.4.3.0.1;Identifier les enjeux des principales phases ;;1;;;;;;;;;
3.5.4.3.0.0;3.5.4.3.0.2;Illustrer les principes de proportionnalité et de subsidiarité. ;;1;;;;;;;;;
3.5.4.3.0.0;3.5.4.3.0.3;Caractériser l’organisation de la régulation conjoncturelle au sein de l’Union Économique et Monétaire. ;;1;;;;;;;;;
3.5.4.3.0.0;3.5.4.3.0.4;Expliquer les mécanismes permettant d’atteindre les objectifs de la politique monétaire. ;;1;;;;;;;;;
3.5.4.3.0.0;3.5.4.3.0.5;Analyser les difficultés posées par les divergences structurelles au sein de l’Union Européenne. ;;1;;;;;;;;;
3.5.0.0.0.0;3.5.5.0.0.0;5- La croissance économique : origines et enjeux (60 heures) ;;1;;;;;;;;;
3.5.5.0.0.0;3.5.5.1.0.0;5.1 La croissance économique doit-elle être systématiquement recherchée ? ;<h5>Sens et portée de l’étude</h5><p>La croissance économique est souvent présentée comme un objectif primordial duquel découle la capacité d’un pays à satisfaire les besoins des agents en produisant plus, en créant de la richesse et des emplois. En tant que source de richesse matérielle, elle peut contribuer au bien-être, mais n’est pas une condition suffisante au développement. Elle soulève en outre la question de sa soutenabilité dans le cadre d’un développement durable. </p><p><h5>Savoirs associés</h5></p><p>* Croissance économique, croissance potentielle et croissance effective. </p><p>* Développement économique, développement humain (A. Sen), et développement durable. </p><p>* Les finalités de la croissance. </p><p>* Soutenabilité de la croissance. </p>;1;;;;;;;;;
3.5.5.1.0.0;3.5.5.1.0.1;Différencier croissance économique, fluctuations de l’activité et développement économique. ;;1;;;;;;;;;
3.5.5.1.0.0;3.5.5.1.0.2;Analyser le rôle de la croissance sur une économie. ;;1;;;;;;;;;
3.5.5.0.0.0;3.5.5.2.0.0;5.2 Qu’est-ce qui détermine le potentiel de croissance d’une économie ?  ;<h5>Sens et portée de l’étude</h5><p> Chercher à accroître la richesse d’un pays suppose d’identifier les déterminants de la croissance. L’augmentation de la quantité des facteurs de production peut être perçue comme une première source de croissance. Toutefois, elle apparaît limitée et l’on observe qu’une croissance existe dans des pays dont la quantité de facteurs n’augmente pas, grâce à l’amélioration de la productivité globale des facteurs liée au progrès technique.  </p><p><h5>Savoirs associés</h5></p><p>* Le rôle des facteurs de production : capital, travail et ressources naturelles (Ricardo, Malthus, croissance endogène) </p><p>* Le rôle du progrès technique (ou de la productivité globale des facteurs) dans le processus de croissance ( </p>;1;;;;;;;;;
3.5.5.2.0.0;3.5.5.2.0.1;Identifier et analyser les déterminants de la croissance. ;;1;;;;;;;;;
3.5.5.2.0.0;3.5.5.2.0.2;Mettre en évidence le rôle du progrès technique dans la croissance. ;;1;;;;;;;;;
3.5.5.0.0.0;3.5.5.3.0.0;5.3 Quelle est l’influence de l’ouverture internationale d’une économie sur sa croissance économique ?  ;<h5>Sens et portée de l’étude</h5><p>Si les théories classiques du commerce international se fondent sur la défense du libre-échange, l'histoire économique montre que protectionnisme et libre échange ont toujours coexisté. Depuis la fin de la seconde guerre mondiale, la plupart des nations ont souhaité encadrer le développement des échanges multilatéraux, tandis que des espaces économiques régionaux se sont constitués.  </p><p>Aujourd’hui les échanges internationaux sont souvent perçus comme une opportunité de croissance économique. L’analyse de la balance des paiements permet notamment d’évaluer la compétitivité d’un pays, ses choix de spécialisation ainsi que son besoin ou sa capacité de financement à l’égard du reste du monde.  </p><p>Pour attirer les capitaux internationaux, les États développent des politiques d'attractivité dont les conséquences peuvent être variables selon les outils utilisés (dumping social, fiscal, monétaire versus politiques de formation, de soutien à l'innovation, de financement d'infrastructures). </p><p><h5>Savoirs associés</h5></p><p>* Internationalisation, mondialisation. </p><p>* Échanges internationaux : inter et intra branche, intrafirme, intra-régionaux. </p><p>* Régulation du commerce mondial : organisation et principes. </p><p>* Intégration économique régionale. </p><p>* Investissement direct à l’étranger (IDE). </p><p>* Firmes multinationales, division internationale des processus de production et chaînes de valeur mondiales.  - Libre-échange : définition, principales théories (Ricardo, Heckscher-Ohlin-Samuelson, Lassudrie-Duchêne ou Linder, Krugman), conséquences. </p><p>* Protectionnisme : définition, modalités, principales théories (List, Kaldor, Krugman, Amin), conséquences. </p><p>* Balance des paiements. </p><p>* Politique d’attractivité et de compétitivité. </p>;1;;;;;;;;;
3.5.5.3.0.0;3.5.5.3.0.1;Distinguer internationalisation et mondialisation. ;;1;;;;;;;;;
3.5.5.3.0.0;3.5.5.3.0.2;Caractériser les principaux flux d’échanges. ;;1;;;;;;;;;
3.5.5.3.0.0;3.5.5.3.0.3;Expliquer le rôle des firmes multinationales et de la division ;;1;;;;;;;;;
3.5.5.3.0.0;3.5.5.3.0.4;Justifier la défense du libre-échange et les motivations protectionnistes. ;;1;;;;;;;;;
3.5.5.3.0.0;3.5.5.3.0.5;Identifier les différentes modalités du protectionnisme. - Identifier les principaux soldes de la balance des paiements d'une nation. ;;1;;;;;;;;;
3.5.5.3.0.0;3.5.5.3.0.6;Analyser la situation extérieure d'un pays à partir d'indicateurs et en repérer les conséquences sur la croissance économique. ;;1;;;;;;;;;
3.5.5.3.0.0;3.5.5.3.0.7;Expliquer les enjeux des politiques d'attractivité vis à vis de la croissance économique. ;;1;;;;;;;;;
3.5.5.0.0.0;3.5.5.4.0.0;5.4 Quel potentiel de croissance dans la perspective d’un développement durable ? ;<h5>Sens et portée de l’étude</h5><p> La question de l’épuisement de la croissance et d’une croissance auto-entretenue permet de s’interroger sur la capacité des pays à offrir une quantité de biens sans cesse plus abondante, en interrogeant le rôle des différentes ressources (humaines, technologiques, naturelles) en la matière. Elle fait écho à la problématique de la soutenabilité de la croissance. </p><p>Sur le plan économique, les approches des ressources naturelles diffèrent : certaines considèrent que la préservation des ressources n’est pas une limite à la croissance, d’autres estiment qu'elle est incompatible avec la croissance. Se dégagent alors deux conceptions différentes de la soutenabilité, dites faible et forte, la première présentant le progrès technique comme la solution, tandis que la seconde promeut un changement de modèle de croissance.  </p><p><h5>Savoirs associés</h5></p><p>* Développement durable : dimensions économiques, sociales et environnementales. </p><p>* L’environnement, illustration de défaillances de marché (Coase, Pigou, Hardin, Olstrom). </p><p>* Degré de soutenabilité de la croissance : faible (Stiglitz)ou forte.  </p><p>* La transition énergétique. </p><p>* Les instruments des politiques environnementales : </p>;1;;;;;;;;;
3.5.5.4.0.0;3.5.5.4.0.1;Caractériser le développement durable dans ses trois dimensions  ;;1;;;;;;;;;
3.5.5.4.0.0;3.5.5.4.0.2;Analyser les effets attendus des mesures de politique environnementale sur les comportements des acteurs. ;;1;;;;;;;;;
3.5.5.4.0.0;3.5.5.4.0.3;Analyser les opportunités et les limites du développement durable en termes de croissance économique. ;;1;;;;;;;;;
3.5.5.4.0.0;3.5.5.4.0.0;6. Les déséquilibres sociaux : explications et enjeux (30 heures) ;;1;;;;;;;;;
3.5.5.0.0.0;3.5.5.1.0.0;6.1- Comment expliquer les déséquilibres sur le marché du travail ? ;<h5>Sens et portée de l’étude</h5><p>Le chômage apparaît comme un déséquilibre sur le marché du travail, mais ne constitue qu’une des formes de difficultés des individus face à l’emploi. Pour caractériser correctement la situation de l’emploi d’un pays, il est nécessaire de prendre en compte divers indicateurs, au-delà du taux de chômage.  </p><p>Sur la base de ces indicateurs, l’examen du chômage et de son évolution dans différents pays montre que le chômage est un phénomène complexe dont les causes sont multiples, potentiellement cumulatives et ne se limitant pas au marché du travail. </p><p><h5>Savoirs associés</h5></p><p>* Chômage (BIT, Ministère du travail), halo du chômage, sous-emploi.  </p><p>* Taux de chômage, taux d’activité, taux d’emploi, comparaison entre pays. </p><p>* Chômage conjoncturel/structurel. </p><p>* Chômage classique/keynésien. </p><p>* Segmentation et polarisation du marché du travail (Piore – Doeringer, Lindbeck – Snower). </p><p>* Autres théories du marché du travail. </p>;1;;;;;;;;;
3.5.5.1.0.0;3.5.5.1.0.1;Caractériser la situation du marché du travail à l’aide d’indicateurs variés. ;;1;;;;;;;;;
3.5.5.1.0.0;3.5.5.1.0.2;Appréhender la diversité des situations des individus sur le marché du travail. ;;1;;;;;;;;;
3.5.5.1.0.0;3.5.5.1.0.3;Comparer la situation de l’emploi dans différents pays par l’analyse de données statistiques. ;;1;;;;;;;;;
3.5.5.1.0.0;3.5.5.1.0.4;Analyser les causes structurelles et conjoncturelles du chômage, sur un marché donné. ;;1;;;;;;;;;
3.5.5.1.0.0;3.5.5.1.0.5;Identifier les causes du dualisme et de la polarisation du marché du travail. ;;1;;;;;;;;;
3.5.5.1.0.0;3.5.5.1.0.6;Analyser les conséquences de la révolution numérique sur l’emploi et les modalités de travail. ;;1;;;;;;;;;
3.5.5.0.0.0;3.5.5.2.0.0;6.2- Comment l’action publique peut-elle limiter les déséquilibres sur le marché du travail ? ;<h5>Sens et portée de l’étude</h5><p>Les changements de grande ampleur que connaît le marché du travail en France, comme dans tous les pays industrialisés, justifient la mise en œuvre d’un ensemble de politiques visant à limiter, accompagner voire à compenser les nouvelles formes de déséquilibres qui affectent l’emploi. Les politiques visant à soutenir l’activité économique appartiennent à cet ensemble de mesures et visent plus précisément la lutte contre le chômage. </p><p><h5>Savoirs associés</h5></p><p>* Politiques de l’emploi : mesures actives et passives. - Politiques pour l’emploi : impacts attendus du soutien à l’activité sur l’emploi. </p><p>* Flexibilité du marché du travail : formes et enjeux. </p>;1;;;;;;;;;
3.5.5.2.0.0;3.5.5.2.0.1;Identifier les principales mesures prises dans le cadre des politiques de l’emploi au sein des pays de l’OCDE. - Distinguer les mesures dites passives et actives. - Comparer les effets attendus des différentes mesures des politiques de l’emploi et des politiques pour l’emploi. - Analyser les enjeux de la flexibilité sur le marché du travail, dans ses différentes formes. ;;1;;;;;;;;;
3.5.5.2.0.0;3.5.5.2.0.2;Caractériser l’action des pouvoirs publics pour accompagner les transformations du marché du travail. ;;1;;;;;;;;;
3.5.5.0.0.0;3.5.5.3.0.0;6.3- Quelles politiques de redistribution face aux risques sociaux et aux inégalités sociales ?  ;<h5>Sens et portée de l’étude</h5><p>Les inégalités sont de nature multiple et présentent un caractère cumulatif. La légitimité de la lutte contre les inégalités est un sujet encore débattu parmi les économistes. Le consensus selon lequel les inégalités seraient facteur d’efficacité et de croissance est remis en question, depuis la crise des subprimes notamment, à la faveur d’analyses pointant les effets contre-productifs des inégalités.  </p><p>Face aux inégalités, aux risques sociaux et à l’exclusion, les pouvoirs publics peuvent engager des politiques de redistribution, basées sur la fourniture de services publics, une fiscalité redistributive et des institutions de solidarité comme la Sécurité Sociale. L’État social (État-providence) est devenu la forme institutionnelle caractéristique des sociétés avancées, présentant des formes différentes selon les pays. </p><p><h5>Savoirs associés</h5></p><p>* Inégalités sociales : formes, origines et mesure (Piketty).  </p><p>* Pauvreté : définitions et mesures. </p><p>* Justification économique des inégalités et remise en cause de l’efficacité des inégalités. </p><p>* Redistribution : objectifs, formes, instruments. </p><p>* Les modèles de protection sociale. </p><p>* Le financement des politiques de redistribution. </p>;1;;;;;;;;;
3.5.5.3.0.0;3.5.5.3.0.1;Identifier les différentes formes d’inégalités et les principaux risques sociaux. ;;1;;;;;;;;;
3.5.5.3.0.0;3.5.5.3.0.2;Analyser les enjeux de la lutte contre les inégalités et de la couverture des risques sociaux. ;;1;;;;;;;;;
3.5.5.3.0.0;3.5.5.3.0.3;Caractériser les différents instruments des politiques de redistribution. ;;1;;;;;;;;;
3.5.5.3.0.0;3.5.5.3.0.4;Analyser l’évolution des principales dépenses et recettes des politiques contemporaines de redistribution. ;;1;;;;;;;;;
3.0.0.0.0.0;3.7.0.0.0.0;UE 7 - MANAGEMENT  ;;1;;;;;;;;;
3.7.0.0.0.0;3.7.1.0.0.0;1- Les enjeux du management des organisations (35 heures) ;L’étude de ce thème vise à délimiter et à positionner le management dans toutes les dimensions de son environnement. Il s’agit également de montrer la diversité des enjeux et des tensions à piloter. ;1;;;;;;;;;
3.7.1.0.0.0;3.7.1.1.0.0;1.1 Quelles sont les spécificités des différentes organisations ? ;<h5>Sens et portée de l’étude</h5><p>L’observation de situations réelles amène à saisir la grande variété des organisations. Chacune possède des spécificités et des objectifs propres (croissance, pérennité, rentabilité, soutenabilité) et fait face à des enjeux parfois différents, influençant ainsi le choix du management en place.  </p><p><h5>Savoirs associés</h5></p><p>* Organisation.  </p><p>* Entreprise. </p><p>* Théorie des coûts de transaction (Coase, Williamson). </p><p>* Formes d’organisation : organisation publique ou privée, association, coopérative, mutuelle, fondation. - Caractéristiques des organisations : forme et type, finalité, but, métier, ressources, dimension géographique. </p>;1;;;;;;;;;
3.7.1.1.0.0;3.7.1.1.0.1;Identifier les spécificités d’une organisation donnée selon sa forme. ;;1;;;;;;;;;
3.7.1.1.0.0;3.7.1.1.0.2;Justifier l’existence et l’évolution des organisations. ;;1;;;;;;;;;
3.7.1.0.0.0;3.7.1.2.0.0;1.2 Quelles sont les caractéristiques de l’environnement actuel des organisations ?  ;<h5>Sens et portée de l’étude</h5><p>Il s’agit de sensibiliser aux caractéristiques de l’environnement actuel (mondialisation, digitalisation, complexité, incertitude…), à ses enjeux (réputation, image, bien-être des salariés, productivité, réactivité, flexibilité, création de richesse, de valeur…), à sa dynamique et à ses risques. </p><p><h5>Savoirs associés</h5></p><p>* Macroenvironnement / Microenvironnement / Mésoenvironnement. </p><p>* Environnement économique, technologique, social, écologique, culturel et sociétal. </p><p>* Incertitude, complexité, risque. </p>;1;;;;;;;;;
3.7.1.2.0.0;3.7.1.2.0.1;Repérer les influences réciproques entre une organisation et son environnement. ;;1;;;;;;;;;
3.7.1.2.0.0;3.7.1.2.0.2;Repérer les enjeux auxquels une organisation donnée doit faire face, dans l’environnement actuel. ;;1;;;;;;;;;
3.7.1.2.0.0;3.7.1.2.0.3;Justifier l’importance des caractéristiques de l’environnement dans une décision managériale donnée quel que soit le type d’organisation. ;;1;;;;;;;;;
3.7.1.0.0.0;3.7.1.3.0.0;1.3 Quelles relations entre l’organisation et ses parties prenantes ? ;<h5>Sens et portée de l’étude</h5><p>Il existe de nombreuses interdépendances entre les organisations et leurs parties prenantes dont les intérêts peuvent parfois converger mais également diverger et créer des tensions. Les organisations ont intérêt à repérer et à apprécier l’importance de chaque partie prenante afin de pouvoir les prendre en compte de façon adéquate pour mieux relever les enjeux auxquels elles font face. </p><p><h5>Savoirs associés</h5></p><p>* Les différentes parties prenantes. </p><p>* Les théories des parties prenantes (Freeman, Clarkson). </p><p>* La théorie de l’agence (Jensen et Meckling). - « New Public Management ». </p><p>* Types de gouvernance : gouvernance actionnariale, familiale, partenariale. </p><p>* Responsabilité sociale de l’entreprise (RSE). </p>;1;;;;;;;;;
3.7.1.3.0.0;3.7.1.3.0.1;Expliquer les points communs et les divergences d’intérêts des parties prenantes internes et externes d’une organisation. ;;1;;;;;;;;;
3.7.1.3.0.0;3.7.1.3.0.2;Analyser la prise en compte des parties prenantes par une organisation. ;;1;;;;;;;;;
3.7.1.3.0.0;3.7.1.3.0.3;Mettre en évidence des évolutions sociétales impactant une organisation donnée. ;;1;;;;;;;;;
3.7.1.3.0.0;3.7.1.3.0.4;Analyser les dispositifs liés à la responsabilité sociale de l’entreprise pour une organisation donnée. ;;1;;;;;;;;;
3.7.1.0.0.0;3.7.1.4.0.0;1.4 Qu’est-ce que le management ? <h5>Sens et portée de l’étude</h5>;"Cette introduction au concept multidimensionnel de management vise à expliquer l’omniprésence du management à tous les niveaux de l’organisation et quelle que soit l’organisation pour piloter la performance. La dimension systémique et contingente du management devra être soulignée, ainsi que sa dimension éthique. Les paradoxes posés par les différents enjeux (court terme/long terme, productivité/flexibilité, coût/délais/qualité) ainsi que les réponses managériales apportées devront être systématiquement analysés. <p><h5>Savoirs associés</h5></p><p>* Management / gestion. </p><p>* Management stratégique, organisationnel, opérationnel. </p><p>* Performance globale. </p><p>* Évolution de la conception de l’organisation et de son management (approche analytique, systémique, collaborative) et théories afférentes : -théorie évolutionniste (Nelson et Winter) ; -école sociotechnique (Emery et Trist). - Le manageur (Fayol, Drucker, Mintzberg), l’entrepreneur (Schumpeter), le dirigeant. </p>";1;;;;;;;;;
3.7.1.4.0.0;3.7.1.4.0.1;Identifier les objectifs d’une organisation. ;;1;;;;;;;;;
3.7.1.4.0.0;3.7.1.4.0.2;Distinguer les niveaux de management et expliquer leur rôle dans une situation donnée. ;;1;;;;;;;;;
3.7.1.4.0.0;3.7.1.4.0.3;Analyser les interdépendances, tensions et paradoxes entre les enjeux d’une organisation donnée dans son environnement. ;;1;;;;;;;;;
3.7.1.4.0.0;3.7.1.4.0.4;Identifier les différents rôles d’un manageur et les comparer à ceux de l’entrepreneur et du dirigeant. - Repérer et apprécier les décisions et les actions du management dans une situation donnée. ;;1;;;;;;;;;
3.7.0.0.0.0;3.7.2.0.0.0;2- Le management stratégique (35 heures) ;Ce thème met en évidence l’importance de la stratégie et permet de présenter les principes guidant une démarche stratégique.  ;1;;;;;;;;;
3.7.2.0.0.0;3.7.2.1.0.0;2.1 Qu’est-ce que la stratégie ? ;<h5>Sens et portée de l’étude</h5><p>Il s’agit de positionner le management stratégique par rapport au management organisationnel et opérationnel et d’analyser les objectifs de la stratégie ainsi que ses limites. </p><p><h5>Savoirs associés</h5></p><p>* Stratégie/tactique/politique.  </p><p>* Les différents niveaux de stratégies : stratégie d’ensemble (corporate) et stratégie de domaine (business). </p><p>* Stratégie de positionnement, stratégie de rupture. </p><p>* Démarche stratégique.  </p><p>* Avantage concurrentiel.  </p>;1;;;;;;;;;
3.7.2.1.0.0;3.7.2.1.0.1;Distinguer les différents niveaux de stratégies.   - Identifier la (les) source (s) d’avantage concurrentiel d’une entreprise. ;;1;;;;;;;;;
3.7.2.1.0.0;3.7.2.1.0.2;Identifier, analyser et justifier la démarche stratégique suivie par une organisation. ;;1;;;;;;;;;
3.7.2.1.0.0;3.7.2.1.0.3;Expliquer l’évolution stratégique d’une organisation donnée. ;;1;;;;;;;;;
3.7.2.0.0.0;3.7.2.2.0.0;2.2 Quels outils de diagnostic pour orienter les stratégies ? ;<h5>Sens et portée de l’étude</h5><p>L’étude porte sur les dimensions et variables à évaluer et à analyser avant de prendre des décisions stratégiques, ainsi que sur les limites des outils du diagnostic. En particulier, il s’agit d’intégrer les impacts du numérique sur le diagnostic et les choix stratégiques. </p><p><h5>Savoirs associés</h5></p><p>* Outils de l’analyse du macroenvironnement : politique, économique, socioculturel, technologique, écologique et légal. </p><p>* Outils de l’analyse concurrentielle : matrices de l’analyse de portefeuille d’activités (BCG, McKinsey, ADL), analyse de Porter (« 5+1 forces »). </p><p>* Outils de l’analyse technologique : cycle de vie de la technologie, trinôme « technologie produit marché ». </p><p>* Outils de l’analyse organisationnelle : diagnostic des ressources et des compétences.  </p><p>* Veille informationnelle en temps réel et ses outils. - Synthèse du diagnostic stratégique : Swot, facteurs clés de succès, compétences distinctives. </p><p>* Segmentation stratégique, domaine d’activité stratégique. </p>;1;;;;;;;;;
3.7.2.2.0.0;3.7.2.2.0.1;Conduire un diagnostic stratégique à l’aide des outils d’analyse adéquats. ;;1;;;;;;;;;
3.7.2.2.0.0;3.7.2.2.0.2;Analyser les apports et les limites du diagnostic stratégique. ;;1;;;;;;;;;
3.7.2.2.0.0;3.7.2.2.0.3;Identifier les critères de la segmentation stratégique.  - Justifier et analyser la pertinence des décisions stratégiques opérées par une organisation à partir de son diagnostic et en fonction des enjeux. ;;1;;;;;;;;;
3.7.0.0.0.0;3.7.3.0.0.0;3- LE MANAGEMENT ORGANISATIONNEL (70 heures)  ;<h5>Sens et portée de l’étude</h5><p>L’efficience et l’efficacité d’une organisation repose sur le pilotage permanent de ses processus fondamentaux : structurer, décider, coordonner, animer, informer, communiquer, contrôler. Il s’agit de mettre en évidence les objectifs, les choix et les difficultés du management organisationnel. </p>;1;;;;;;;;;
3.7.3.0.0.0;3.7.3.1.0.0;3.1 Quels processus de structuration ? Comment gérer la structure ? ;"<h5>Sens et portée de l’étude</h5><p>Il est nécessaire de prendre conscience de la dynamique d’une forme organisationnelle et de la remise en cause des frontières de l’organisation. La gestion de la structure implique de faire des choix entre des variables de nature paradoxale.  </p><p><h5>Savoirs associés</h5></p><p>* Les structures classiques : fonctionnelle, divisionnelle, matricielle. </p><p>*Les configurations organisationnelles de Mintzberg. </p><p>* Les nouvelles formes organisationnelles : réseau, projet, entreprise étendue, processus.</p><p>* Les frontières :  </p><p> * intrapreneuriat ;</p><p> * extrapreneuriat. </p><p>*Les analyses de la contingence structurelle : </p><p> * Woodward ; </p><p> * Burnset Stalker ;</p><p> * Lawrence et Lorsch ;</p><p>* Chandler. </p><p>*L’apprentissage organisationnel (C. Argyris, D. Schön)  -Les processus de coordination. </p>";1;;;;;;;;;
3.7.3.1.0.0;3.7.3.1.0.1;Identifier et analyser la pertinence d’une forme organisationnelle en s’appuyant sur la théorie des organisations. ;;1;;;;;;;;;
3.7.3.1.0.0;3.7.3.1.0.2;Caractériser les processus de coordination. ;;1;;;;;;;;;
3.7.3.1.0.0;3.7.3.1.0.3;Repérer les tensions et les paradoxes organisationnels à prendre en compte dans la gestion d’une structure. ;;1;;;;;;;;;
3.7.3.0.0.0;3.7.3.2.0.0;3.2 Quels processus décisionnels ? Comment gérer les processus décisionnels ? ;<h5>Sens et portée de l’étude</h5><p>Il s’agit de montrer que toutes les décisions n’ont pas le même impact sur l’organisation, mais également que la complexité et l’incertitude encadrant la prise de décision sont très variables. Les décisions ne résultent ainsi pas forcément d’une démarche rationnelle. Il est nécessaire de montrer les impacts du numérique sur les processus décisionnels. </p><p><h5>Savoirs associés</h5></p><p>* Décision et processus de décision. </p><p>* Typologies des décisions : stratégique, tactique, opérationnelle / programmable, non programmable / individuelle et collective. </p><p>* Automatisation et numérisation des processus. - Rationalité limitée (procédurale) / rationalité parfaite (substantive). </p><p>* Modèles de décision : « IMC » de Simon, modèle composite de Cohen, March, Olsen. </p><p>* Culture, comportements personnels, biais cognitifs et décisions.  </p>;1;;;;;;;;;
3.7.3.2.0.0;3.7.3.2.0.1;Repérer les niveaux de décision dans une organisation. ;;1;;;;;;;;;
3.7.3.2.0.0;3.7.3.2.0.2;Caractériser et apprécier les processus décisionnels à partir de la théorie des organisations. ;;1;;;;;;;;;
3.7.3.2.0.0;3.7.3.2.0.3;Relier les problèmes techniques et les problèmes humains dans les processus de décision et de gestion. ;;1;;;;;;;;;
3.7.3.0.0.0;3.7.3.3.0.0;3.3 Comment s’exerce le pouvoir ? ;<h5>Sens et portée de l’étude</h5><p>Il semble nécessaire de distinguer le pouvoir de son exercice pour en montrer les difficultés et les multiples variables objectives et subjectives à analyser. </p><p><h5>Savoirs associés</h5></p><p>*Pouvoir, autorité, leadership. </p><p>*Sources du pouvoir, zones d’incertitude (Crozier, Friedberg).  </p><p>*Styles de direction (Lewin, Likert, Blake et Mouton, Mintzberg). </p>;1;;;;;;;;;
3.7.3.3.0.0;3.7.3.3.0.1;Distinguer pouvoir, autorité, leadership. - Identifier les sources du pouvoir. ;;1;;;;;;;;;
3.7.3.3.0.0;3.7.3.3.0.2;Repérer les relations de pouvoir au sein d’une organisation donnée. ;;1;;;;;;;;;
3.7.3.3.0.0;3.7.3.3.0.3;Analyser les variables pour gérer la responsabilité, l’autonomie, la confiance dans l’exercice du pouvoir.  ;;1;;;;;;;;;
3.7.3.0.0.0;3.7.3.4.0.0;3.4 Quels processus d’animation ? <h5>Sens et portée de l’étude</h5>;"Il s’agit de prendre en compte l’individu et le groupe dans la dynamique organisationnelle. Il est essentiel d’analyser l’importance des acteurs, de leurs comportements et des moyens d’animation des ressources humaines. <p><h5>Savoirs associés</h5></p><p>* Dynamique de groupe (Lewin). </p><p>* Coopération, conflits, (M.P. Follett), crise.  </p><p>* Démarche de résolution de conflit. </p><p>* Implication, motivation, satisfaction et théories associées : </p><p>* école des relations humaines ;</p><p>* théorie psychosociale ; </p><p>* théorie des incitations). </p>";1;;;;;;;;;
3.7.3.4.0.0;3.7.3.4.0.1;Proposer des modes d’animation adaptés à un individu ou à un groupe. ;;1;;;;;;;;;
3.7.3.4.0.0;3.7.3.4.0.2;Repérer les modes d’animation d’une organisation. - Mettre en évidence l’importance de la communication et de la culture dans l’animation d’une organisation. ;;1;;;;;;;;;
3.7.3.4.0.0;3.7.3.4.0.3;Analyser un conflit dans une situation organisationnelle donnée, proposer des démarches de résolution. ;;1;;;;;;;;;
3.7.0.0.0.0;3.7.4.0.0.0;4- Le management opérationnel (60 heures)  ;<h5>Sens et portée de l’étude</h5><p>Au-delà d’une approche analytique des fonctions classiques, il est nécessaire d’appréhender le management opérationnel sous l’angle de sa contribution à la création de valeur. Cela nécessite de repérer les processus et les activités propres à chaque organisation et de présenter les interdépendances entre activités supports et activités principales. Il s’agit de connaître leurs rôles, d’analyser leurs enjeux et d’intégrer les tendances actuelles dans leur fonctionnement, en particulier la transition numérique. </p>;1;;;;;;;;;
3.7.4.0.0.0;3.7.4.1.0.0;4.1. Comment appréhender le management opérationnel ? ;<h5>Sens et portée de l’étude</h5><p>Le management opérationnel est à repositionner avec les autres niveaux du management. Le management opérationnel doit ainsi piloter de nombreuses variables parfois contradictoires : temps, espace, coût, qualité, flexibilité, réactivité, innovation, information, risque. De plus, il s’agit d’intégrer les influences de l’environnement, notamment du numérique sur tous les processus et activités de l’organisation. </p><p><h5>Savoirs associés</h5></p><p>* Pilotage opérationnel. </p><p>* Approche par les fonctions, les activités et les processus. </p><p>* Chaîne de valeur, activités principales, activités de support (M. Porter). </p><p>* Pilotage, contrôle, confiance, indicateurs de pilotage, tableaux de bord.  </p>;1;;;;;;;;;
3.7.4.1.0.0;3.7.4.1.0.1;Distinguer les approches par fonctions, activités et processus. ;;1;;;;;;;;;
3.7.4.1.0.0;3.7.4.1.0.2;Analyser la chaîne de valeur d’une organisation en différenciant les activités principales et les activités de support. ;;1;;;;;;;;;
3.7.4.1.0.0;3.7.4.1.0.3;Mettre en évidence les variables à piloter par les managers opérationnels dans une organisation donnée. - Apprécier le degré d’internalisation et d’intégration d’un processus ou d’une fonction dans une organisation donnée. ;;1;;;;;;;;;
